Date,AAPL,BA,DIS,JNJ,JPM,NEE,PG,XOM
2022-05-04,164.5701904296875,156.97000122070312,116.19000244140625,172.8828125,122.1487045288086,70.52430725097656,152.35537719726562,87.02317810058594
2022-05-05,155.40097045898438,150.47000122070312,112.61000061035156,169.58248901367188,119.09258270263672,69.3466567993164,149.547607421875,85.70405578613281
2022-05-06,156.1355743408203,148.89999389648438,110.29000091552734,169.2083282470703,118.90038299560547,69.95479583740234,151.0386199951172,87.01368713378906
2022-05-09,150.95355224609375,133.30999755859375,106.9800033569336,170.1293487548828,117.11283874511719,68.2558822631836,150.66102600097656,80.15242004394531
2022-05-10,153.38571166992188,132.9499969482422,107.68000030517578,169.8990936279297,114.25853729248047,67.56085968017578,149.86708068847656,80.6838607788086
2022-05-11,145.4340057373047,129.38999938964844,105.20999908447266,168.97808837890625,113.53775024414062,67.76358032226562,147.75643920898438,82.36359405517578
2022-05-12,141.52267456054688,123.13999938964844,104.30999755859375,170.6474151611328,113.441650390625,66.1322250366211,147.15615844726562,82.73748016357422
2022-05-13,146.0395965576172,127.19999694824219,107.33000183105469,169.6688690185547,114.45074462890625,67.37745666503906,148.73431396484375,85.19181060791016
2022-05-16,144.4810028076172,124.05000305175781,105.18000030517578,170.84889221191406,113.65308380126953,67.68635559082031,150.18661499023438,87.1955337524414
2022-05-17,148.15408325195312,132.0500030517578,108.63999938964844,171.55885314941406,117.42037963867188,69.5204086303711,149.76058959960938,88.30765533447266
2022-05-18,139.79534912109375,125.5199966430664,104.30000305175781,168.37368774414062,115.41178894042969,68.53581237792969,140.4272003173828,86.90792083740234
2022-05-19,136.35060119628906,127.13999938964844,103.13999938964844,166.8769989013672,113.70112609863281,68.0145492553711,137.19342041015625,87.377685546875
2022-05-20,136.58885192871094,120.69999694824219,102.41999816894531,169.79356384277344,112.7689208984375,68.74817657470703,137.28054809570312,88.0679702758789
2022-05-23,142.0686798095703,124.06999969482422,105.83000183105469,173.2599334716797,119.74609375,70.03202056884766,140.4368896484375,90.01416778564453
2022-05-24,139.3386993408203,119.4000015258789,101.58999633789062,175.1524200439453,121.43754577636719,72.07843780517578,142.93482971191406,90.50312042236328
2022-05-25,139.49752807617188,122.05999755859375,103.26000213623047,173.4337158203125,122.28324890136719,72.19427490234375,140.59178161621094,92.3246841430664
2022-05-26,142.7338104248047,127.7300033569336,105.61000061035156,173.2792510986328,124.39756774902344,72.43560028076172,141.82139587402344,92.65065002441406
2022-05-27,148.55116271972656,132.22999572753906,109.31999969482422,174.85308837890625,126.15626525878906,75.16837310791016,143.9901580810547,93.56143951416016
2022-05-31,147.75697326660156,131.39999389648438,110.44000244140625,173.34681701660156,127.07886505126953,73.47919464111328,143.17686462402344,92.03707122802734
2022-06-01,147.6279296875,130.64999389648438,109.19000244140625,171.58950805664062,124.84923553466797,73.94517517089844,141.0081024169922,93.80110931396484
2022-06-02,150.10975646972656,140.5,110.87000274658203,171.0487823486328,126.85783386230469,76.22653198242188,142.52818298339844,93.63812255859375
2022-06-03,144.32217407226562,139.25,108.66999816894531,170.3439178466797,125.08951568603516,76.3915786743164,141.25013732910156,94.99950408935547
2022-06-06,145.07662963867188,139.24000549316406,107.83000183105469,170.32461547851562,124.6762466430664,77.8477554321289,140.69830322265625,94.75982666015625
2022-06-07,147.6279296875,140.82000732421875,107.79000091552734,172.1977996826172,125.00302124023438,77.44973754882812,142.26675415039062,99.10283660888672
2022-06-08,146.88340759277344,139.6300048828125,107.33999633789062,171.17430114746094,123.0136489868164,76.1974105834961,140.4949493408203,100.2724609375
2022-06-09,141.60211181640625,133.72999572753906,103.30000305175781,167.727294921875,120.42843627929688,75.08099365234375,137.95828247070312,98.10577392578125
2022-06-10,136.1322021484375,127.0,99.4000015258789,166.6072235107422,114.892822265625,73.6927719116211,137.43545532226562,96.31295776367188
2022-06-13,130.92041015625,115.86000061035156,95.70999908447266,164.92715454101562,111.47150421142578,70.29500579833984,133.7563018798828,91.89324951171875
2022-06-14,131.79397583007812,122.16000366210938,94.22000122070312,162.3973846435547,109.61669921875,69.39217376708984,129.58340454101562,92.1329345703125
2022-06-15,134.4445343017578,133.72000122070312,95.87999725341797,164.1353759765625,110.91410827636719,72.02302551269531,128.29566955566406,90.97289276123047
2022-06-16,129.11363220214844,133.36000061035156,94.27999877929688,164.2222900390625,109.01123809814453,68.79998016357422,129.07992553710938,87.61737823486328
2022-06-17,130.60272216796875,136.8000030517578,94.33999633789062,163.62364196777344,108.62682342529297,68.74173736572266,128.15048217773438,82.5649185180664
2022-06-21,134.88137817382812,136.75,93.29000091552734,167.05136108398438,111.3177490234375,70.60565185546875,132.0329132080078,87.70365905761719
2022-06-22,134.36514282226562,137.16000366210938,93.5,169.68736267089844,110.69306182861328,72.50840759277344,134.09518432617188,84.23309326171875
